LINEARCID	LINEID	ARCID	ARCSEQUENCE	ORIENTATION	PLANVERSIONID	LINEVARIANT	REGISTERDATE
187821	437	110863	2	1	40	4	2013-05-03 08:22:55-05
187822	437	111557	3	1	40	4	2013-05-03 08:22:55-05
187823	437	109338	4	1	40	4	2013-05-03 08:22:55-05
187824	437	111234	5	1	40	4	2013-05-03 08:22:55-05
187825	437	111510	6	1	40	4	2013-05-03 08:22:55-05
187826	437	110049	7	1	40	4	2013-05-03 08:22:55-05
187827	437	110412	8	1	40	4	2013-05-03 08:22:55-05
187828	437	108957	9	1	40	4	2013-05-03 08:22:55-05
187829	437	109826	0	1	40	5	2013-05-03 08:22:55-05
187830	437	110560	1	1	40	5	2013-05-03 08:22:55-05
187831	437	108954	2	1	40	5	2013-05-03 08:22:55-05
187832	437	109677	0	0	40	2	2013-05-03 08:22:55-05
187833	437	111198	1	0	40	2	2013-05-03 08:22:55-05
187834	437	110411	2	0	40	2	2013-05-03 08:22:55-05
187835	437	111186	3	0	40	2	2013-05-03 08:22:55-05
187836	437	111192	4	0	40	2	2013-05-03 08:22:55-05
187837	437	108976	5	0	40	2	2013-05-03 08:22:55-05
187838	437	109716	6	0	40	2	2013-05-03 08:22:55-05
187839	437	109713	7	0	40	2	2013-05-03 08:22:55-05
187840	437	110862	8	0	40	2	2013-05-03 08:22:55-05
187841	437	111317	0	0	40	3	2013-05-03 08:22:55-05
187842	437	111658	1	0	40	3	2013-05-03 08:22:55-05
187843	437	108974	2	0	40	3	2013-05-03 08:22:55-05
187844	552	109195	0	1	40	2	2013-05-03 08:22:55-05
187845	552	109942	1	1	40	2	2013-05-03 08:22:55-05
187846	552	111073	2	1	40	2	2013-05-03 08:22:55-05
187847	552	109057	3	1	40	2	2013-05-03 08:22:55-05
187848	552	110197	4	1	40	2	2013-05-03 08:22:55-05
187849	552	110198	5	1	40	2	2013-05-03 08:22:55-05
187850	552	109558	6	1	40	2	2013-05-03 08:22:55-05
187851	552	109192	7	1	40	2	2013-05-03 08:22:55-05
187852	552	109935	8	1	40	2	2013-05-03 08:22:55-05
187853	552	108843	9	1	40	2	2013-05-03 08:22:55-05
187854	552	110306	10	1	40	2	2013-05-03 08:22:55-05
187855	554	110706	0	1	40	2	2013-05-03 08:22:55-05
187856	554	110707	1	1	40	2	2013-05-03 08:22:55-05
187857	554	110313	2	1	40	2	2013-05-03 08:22:55-05
187858	554	109567	3	1	40	2	2013-05-03 08:22:55-05
187859	554	109948	4	1	40	2	2013-05-03 08:22:55-05
187860	554	109564	5	1	40	2	2013-05-03 08:22:55-05
187861	554	111081	6	1	40	2	2013-05-03 08:22:55-05
187862	554	108853	7	1	40	2	2013-05-03 08:22:55-05
187863	554	109943	8	1	40	2	2013-05-03 08:22:55-05
187864	557	110448	0	1	40	2	2013-05-03 08:22:55-05
187865	557	109331	1	1	40	2	2013-05-03 08:22:55-05
187866	557	108838	2	1	40	2	2013-05-03 08:22:55-05
187867	557	108970	3	1	40	2	2013-05-03 08:22:55-05
187868	557	111302	4	1	40	2	2013-05-03 08:22:55-05
187869	557	110088	5	1	40	2	2013-05-03 08:22:55-05
187870	557	109932	6	1	40	2	2013-05-03 08:22:55-05
187871	557	109432	7	1	40	2	2013-05-03 08:22:55-05
187872	557	109056	8	1	40	2	2013-05-03 08:22:55-05
187873	557	110196	9	1	40	2	2013-05-03 08:22:55-05
187874	557	110955	10	1	40	2	2013-05-03 08:22:55-05
187875	557	110954	11	1	40	2	2013-05-03 08:22:55-05
187876	1471	109344	0	1	40	2	2013-05-03 08:22:55-05
187877	1471	110469	1	1	40	2	2013-05-03 08:22:55-05
187878	1471	111564	2	1	40	2	2013-05-03 08:22:55-05
187879	1471	111504	3	1	40	2	2013-05-03 08:22:55-05
187880	1471	109667	4	1	40	2	2013-05-03 08:22:55-05
187881	1471	110038	5	1	40	2	2013-05-03 08:22:55-05
187882	1471	110039	6	1	40	2	2013-05-03 08:22:55-05
187883	1471	109671	7	1	40	2	2013-05-03 08:22:55-05
187884	1471	110097	8	1	40	2	2013-05-03 08:22:55-05
187885	1471	111509	9	1	40	2	2013-05-03 08:22:55-05
187886	1471	111511	10	1	40	2	2013-05-03 08:22:55-05
187887	1471	110050	11	1	40	2	2013-05-03 08:22:55-05
187888	1471	110820	12	1	40	2	2013-05-03 08:22:55-05
187889	1471	110052	13	1	40	2	2013-05-03 08:22:55-05
187890	1471	111199	14	1	40	2	2013-05-03 08:22:55-05
187891	1471	110056	15	1	40	2	2013-05-03 08:22:55-05
187892	1471	110420	16	1	40	2	2013-05-03 08:22:55-05
187893	1471	110831	17	1	40	2	2013-05-03 08:22:55-05
187894	1471	111519	18	1	40	2	2013-05-03 08:22:55-05
187895	1471	111318	0	1	40	3	2013-05-03 08:22:55-05
187896	1471	109449	1	1	40	3	2013-05-03 08:22:55-05
187897	1471	109687	2	1	40	3	2013-05-03 08:22:55-05
187898	1471	110559	0	0	40	5	2013-05-03 08:22:55-05
187899	1471	111657	1	0	40	5	2013-05-03 08:22:55-05
187900	1471	111084	2	0	40	5	2013-05-03 08:22:55-05
187901	1471	109684	0	0	40	4	2013-05-03 08:22:55-05
187902	1471	109309	1	0	40	4	2013-05-03 08:22:55-05
187903	1471	110419	2	0	40	4	2013-05-03 08:22:55-05
187904	1471	110829	3	0	40	4	2013-05-03 08:22:55-05
187905	1471	110828	4	0	40	4	2013-05-03 08:22:55-05
187906	1471	110414	5	0	40	4	2013-05-03 08:22:55-05
187907	1471	109301	6	0	40	4	2013-05-03 08:22:55-05
187908	1471	109299	7	0	40	4	2013-05-03 08:22:55-05
187909	1471	109297	8	0	40	4	2013-05-03 08:22:55-05
187910	1471	111197	9	0	40	4	2013-05-03 08:22:55-05
187911	1471	111236	10	0	40	4	2013-05-03 08:22:55-05
187912	1471	108944	11	0	40	4	2013-05-03 08:22:55-05
187913	1471	110815	12	0	40	4	2013-05-03 08:22:55-05
187914	1471	111182	13	0	40	4	2013-05-03 08:22:55-05
187915	1471	108943	14	0	40	4	2013-05-03 08:22:55-05
187916	1471	108942	15	0	40	4	2013-05-03 08:22:55-05
187917	1471	110471	16	0	40	4	2013-05-03 08:22:55-05
187918	1471	110100	17	0	40	4	2013-05-03 08:22:55-05
187919	1471	110098	18	0	40	4	2013-05-03 08:22:55-05
187920	1471	111408	19	0	40	4	2013-05-03 08:22:55-05
187921	1472	109344	0	1	40	2	2013-05-03 08:22:55-05
187922	1472	110469	1	1	40	2	2013-05-03 08:22:55-05
187923	1472	111564	2	1	40	2	2013-05-03 08:22:55-05
187924	1472	111504	3	1	40	2	2013-05-03 08:22:55-05
187925	1472	109667	4	1	40	2	2013-05-03 08:22:55-05
187926	1472	110038	5	1	40	2	2013-05-03 08:22:55-05
187927	1472	110039	6	1	40	2	2013-05-03 08:22:55-05
187928	1472	109671	7	1	40	2	2013-05-03 08:22:55-05
187929	1472	110410	8	1	40	2	2013-05-03 08:22:55-05
187930	1472	111511	9	1	40	2	2013-05-03 08:22:55-05
187931	1472	110050	10	1	40	2	2013-05-03 08:22:55-05
187932	1472	110820	11	1	40	2	2013-05-03 08:22:55-05
187933	1472	110052	12	1	40	2	2013-05-03 08:22:55-05
187934	1472	110826	13	1	40	2	2013-05-03 08:22:55-05
187935	1472	109826	0	1	40	3	2013-05-03 08:22:55-05
187936	1472	110965	1	1	40	3	2013-05-03 08:22:55-05
187937	1472	110822	2	1	40	3	2013-05-03 08:22:55-05
187938	1472	110559	0	0	40	5	2013-05-03 08:22:55-05
187939	1472	111657	1	0	40	5	2013-05-03 08:22:55-05
187940	1472	111084	2	0	40	5	2013-05-03 08:22:55-05
187941	1472	109304	0	0	40	4	2013-05-03 08:22:55-05
187942	1472	109301	1	0	40	4	2013-05-03 08:22:55-05
187943	1472	109299	2	0	40	4	2013-05-03 08:22:55-05
187944	1472	109297	3	0	40	4	2013-05-03 08:22:55-05
187945	1472	111197	4	0	40	4	2013-05-03 08:22:55-05
187946	1472	111236	5	0	40	4	2013-05-03 08:22:55-05
187947	1472	111505	6	0	40	4	2013-05-03 08:22:55-05
187948	1472	111182	7	0	40	4	2013-05-03 08:22:55-05
187949	1472	108943	8	0	40	4	2013-05-03 08:22:55-05
187950	1472	108942	9	0	40	4	2013-05-03 08:22:55-05
187951	1472	110471	10	0	40	4	2013-05-03 08:22:55-05
187952	1472	110100	11	0	40	4	2013-05-03 08:22:55-05
187953	1472	110098	12	0	40	4	2013-05-03 08:22:55-05
187954	1472	111408	13	0	40	4	2013-05-03 08:22:55-05
187955	1571	110318	0	1	40	2	2013-05-03 08:22:55-05
187956	1571	111087	1	1	40	2	2013-05-03 08:22:55-05
187957	1571	108858	2	1	40	2	2013-05-03 08:22:55-05
187958	1571	111088	3	1	40	2	2013-05-03 08:22:55-05
187959	1571	109204	4	1	40	2	2013-05-03 08:22:55-05
187960	1571	109957	5	1	40	2	2013-05-03 08:22:55-05
187961	1571	111416	6	1	40	2	2013-05-03 08:22:55-05
187962	1571	109291	7	1	40	2	2013-05-03 08:22:55-05
187963	1571	110096	8	1	40	2	2013-05-03 08:22:55-05
187964	1571	109296	9	1	40	2	2013-05-03 08:22:55-05
187965	1571	111511	10	1	40	2	2013-05-03 08:22:55-05
187966	1571	110050	11	1	40	2	2013-05-03 08:22:55-05
187967	1571	110820	12	1	40	2	2013-05-03 08:22:55-05
187968	1571	110821	13	1	40	2	2013-05-03 08:22:55-05
187969	1571	110827	14	1	40	2	2013-05-03 08:22:55-05
187970	1571	109826	0	1	40	3	2013-05-03 08:22:55-05
187971	1571	110965	1	1	40	3	2013-05-03 08:22:55-05
187972	1571	110822	2	1	40	3	2013-05-03 08:22:55-05
187973	1571	109304	0	0	40	4	2013-05-03 08:22:55-05
187974	1571	109301	1	0	40	4	2013-05-03 08:22:55-05
187975	1571	109299	2	0	40	4	2013-05-03 08:22:55-05
187976	1571	109297	3	0	40	4	2013-05-03 08:22:55-05
187977	1571	111197	4	0	40	4	2013-05-03 08:22:55-05
187978	1571	111236	5	0	40	4	2013-05-03 08:22:55-05
187979	1571	108944	6	0	40	4	2013-05-03 08:22:55-05
187980	1571	111415	7	0	40	4	2013-05-03 08:22:55-05
187981	1571	109574	8	0	40	4	2013-05-03 08:22:55-05
187982	1571	110320	9	0	40	4	2013-05-03 08:22:56-05
187983	1571	111413	10	0	40	4	2013-05-03 08:22:56-05
187984	1571	110319	11	0	40	4	2013-05-03 08:22:56-05
187985	1571	110716	12	0	40	4	2013-05-03 08:22:56-05
187986	1571	109202	13	0	40	4	2013-05-03 08:22:56-05
187987	1571	109572	14	0	40	4	2013-05-03 08:22:56-05
187988	2101	110062	0	1	40	18	2013-05-03 08:22:56-05
187989	2101	110434	1	1	40	18	2013-05-03 08:22:56-05
187990	2101	110076	2	1	40	18	2013-05-03 08:22:56-05
187991	2101	108748	3	1	40	18	2013-05-03 08:22:56-05
187992	2101	110980	4	1	40	18	2013-05-03 08:22:56-05
187993	2101	109473	5	1	40	18	2013-05-03 08:22:56-05
187994	2101	109089	6	1	40	18	2013-05-03 08:22:56-05
187995	2101	110981	7	1	40	18	2013-05-03 08:22:56-05
187996	2101	109090	8	1	40	18	2013-05-03 08:22:56-05
187997	2101	109847	9	1	40	18	2013-05-03 08:22:56-05
187998	2101	109475	10	1	40	18	2013-05-03 08:22:56-05
187999	2101	110983	11	1	40	18	2013-05-03 08:22:56-05
188000	2101	110984	12	1	40	18	2013-05-03 08:22:56-05
188001	2101	109851	13	1	40	18	2013-05-03 08:22:56-05
188002	2101	109093	14	1	40	18	2013-05-03 08:22:56-05
188003	2101	110594	15	1	40	18	2013-05-03 08:22:56-05
188004	2101	109094	16	1	40	18	2013-05-03 08:22:56-05
188005	2101	110597	17	1	40	18	2013-05-03 08:22:56-05
188006	2101	109673	18	1	40	18	2013-05-03 08:22:56-05
188007	2101	108946	19	1	40	18	2013-05-03 08:22:56-05
188008	2101	111194	20	1	40	18	2013-05-03 08:22:56-05
188009	2101	111335	0	0	40	22	2013-05-03 08:22:56-05
188010	2101	111334	1	0	40	22	2013-05-03 08:22:56-05
188011	2101	110591	2	0	40	22	2013-05-03 08:22:56-05
188012	2101	110990	3	0	40	22	2013-05-03 08:22:56-05
188013	2101	109846	4	0	40	22	2013-05-03 08:22:56-05
188014	2101	109087	5	0	40	22	2013-05-03 08:22:56-05
188015	2101	109845	6	0	40	22	2013-05-03 08:22:56-05
188016	2101	111530	7	0	40	22	2013-05-03 08:22:56-05
188017	2101	111529	8	0	40	22	2013-05-03 08:22:56-05
188018	2101	110435	9	0	40	22	2013-05-03 08:22:56-05
188019	2101	110061	10	0	40	22	2013-05-03 08:22:56-05
188020	2101	110426	11	0	40	22	2013-05-03 08:22:56-05
188021	2101	109339	0	0	40	19	2013-05-03 08:22:56-05
188022	2101	110870	1	0	40	19	2013-05-03 08:22:56-05
188023	2101	109342	2	0	40	19	2013-05-03 08:22:56-05
188024	2101	109095	3	0	40	19	2013-05-03 08:22:56-05
188025	2101	110595	4	0	40	19	2013-05-03 08:22:56-05
188026	2101	109852	5	0	40	19	2013-05-03 08:22:56-05
188027	2101	110985	6	0	40	19	2013-05-03 08:22:56-05
188028	2101	109850	7	0	40	19	2013-05-03 08:22:56-05
188029	2101	111338	8	0	40	19	2013-05-03 08:22:56-05
188030	2101	109849	9	0	40	19	2013-05-03 08:22:56-05
188031	2101	109848	10	0	40	19	2013-05-03 08:22:56-05
188032	2101	110592	11	0	40	19	2013-05-03 08:22:56-05
188033	2101	111335	12	0	40	19	2013-05-03 08:22:56-05
188034	2101	111334	13	0	40	19	2013-05-03 08:22:56-05
188035	2101	110591	14	0	40	19	2013-05-03 08:22:56-05
188036	2101	110990	15	0	40	19	2013-05-03 08:22:56-05
188037	2101	109846	16	0	40	19	2013-05-03 08:22:56-05
188038	2101	109087	17	0	40	19	2013-05-03 08:22:56-05
188039	2101	109845	18	0	40	19	2013-05-03 08:22:56-05
188040	2101	111530	19	0	40	19	2013-05-03 08:22:56-05
188041	2101	111529	20	0	40	19	2013-05-03 08:22:56-05
188042	2101	110435	21	0	40	19	2013-05-03 08:22:56-05
188043	2101	110061	22	0	40	19	2013-05-03 08:22:56-05
188044	2101	110426	23	0	40	19	2013-05-03 08:22:56-05
188045	2101	109339	0	0	40	2	2013-05-03 08:22:56-05
188046	2101	110870	1	0	40	2	2013-05-03 08:22:56-05
188047	2101	109342	2	0	40	2	2013-05-03 08:22:56-05
188048	2101	109095	3	0	40	2	2013-05-03 08:22:56-05
188049	2101	111281	4	0	40	2	2013-05-03 08:22:56-05
188050	2101	110986	5	0	40	2	2013-05-03 08:22:56-05
188051	2101	109852	6	0	40	2	2013-05-03 08:22:56-05
188052	2101	110985	7	0	40	2	2013-05-03 08:22:56-05
188053	2101	109850	8	0	40	2	2013-05-03 08:22:56-05
188054	2101	111338	9	0	40	2	2013-05-03 08:22:56-05
188055	2101	109849	10	0	40	2	2013-05-03 08:22:56-05
188056	2101	109848	11	0	40	2	2013-05-03 08:22:56-05
188057	2101	110592	12	0	40	2	2013-05-03 08:22:56-05
188058	2101	111335	13	0	40	2	2013-05-03 08:22:56-05
188059	2101	111334	14	0	40	2	2013-05-03 08:22:56-05
188060	2101	110591	15	0	40	2	2013-05-03 08:22:56-05
188061	2101	110990	16	0	40	2	2013-05-03 08:22:56-05
188062	2101	109846	17	0	40	2	2013-05-03 08:22:56-05
188063	2101	109087	18	0	40	2	2013-05-03 08:22:56-05
188064	2101	109845	19	0	40	2	2013-05-03 08:22:56-05
188065	2101	111530	20	0	40	2	2013-05-03 08:22:56-05
188066	2101	111529	21	0	40	2	2013-05-03 08:22:56-05
188067	2101	110435	22	0	40	2	2013-05-03 08:22:56-05
188068	2101	110061	23	0	40	2	2013-05-03 08:22:56-05
188069	2101	110426	24	0	40	2	2013-05-03 08:22:56-05
188070	2101	110062	0	1	40	3	2013-05-03 08:22:56-05
188071	2101	110434	1	1	40	3	2013-05-03 08:22:56-05
188072	2101	110004	2	1	40	3	2013-05-03 08:22:56-05
188073	2101	109698	3	1	40	3	2013-05-03 08:22:56-05
188074	2101	111141	4	1	40	3	2013-05-03 08:22:56-05
188075	2101	110590	5	1	40	3	2013-05-03 08:22:56-05
188076	2101	110980	6	1	40	3	2013-05-03 08:22:56-05
188077	2101	109473	7	1	40	3	2013-05-03 08:22:56-05
188078	2101	109785	8	1	40	3	2013-05-03 08:22:56-05
188079	2101	109088	9	1	40	3	2013-05-03 08:22:56-05
188080	2101	110981	10	1	40	3	2013-05-03 08:22:56-05
188081	2101	109090	11	1	40	3	2013-05-03 08:22:56-05
188082	2101	109847	12	1	40	3	2013-05-03 08:22:56-05
188083	2101	109475	13	1	40	3	2013-05-03 08:22:56-05
188084	2101	110983	14	1	40	3	2013-05-03 08:22:56-05
188085	2101	110984	15	1	40	3	2013-05-03 08:22:56-05
188086	2101	109851	16	1	40	3	2013-05-03 08:22:56-05
188087	2101	109093	17	1	40	3	2013-05-03 08:22:56-05
188088	2101	110594	18	1	40	3	2013-05-03 08:22:56-05
188089	2101	109094	19	1	40	3	2013-05-03 08:22:56-05
188090	2101	110597	20	1	40	3	2013-05-03 08:22:56-05
188091	2101	109673	21	1	40	3	2013-05-03 08:22:56-05
188092	2101	108946	22	1	40	3	2013-05-03 08:22:56-05
188093	2101	111194	23	1	40	3	2013-05-03 08:22:56-05
188094	2101	110983	0	1	40	14	2013-05-03 08:22:56-05
188095	2101	110984	1	1	40	14	2013-05-03 08:22:56-05
188096	2101	109851	2	1	40	14	2013-05-03 08:22:56-05
188097	2101	109093	3	1	40	14	2013-05-03 08:22:56-05
188098	2101	110594	4	1	40	14	2013-05-03 08:22:56-05
188099	2101	109094	5	1	40	14	2013-05-03 08:22:56-05
188100	2101	110597	6	1	40	14	2013-05-03 08:22:56-05
188101	2101	109673	7	1	40	14	2013-05-03 08:22:56-05
188102	2101	108946	8	1	40	14	2013-05-03 08:22:56-05
188103	2101	111194	9	1	40	14	2013-05-03 08:22:56-05
188104	2101	110592	0	0	40	8	2013-05-03 08:22:56-05
188105	2101	111335	1	0	40	8	2013-05-03 08:22:56-05
188106	2101	111334	2	0	40	8	2013-05-03 08:22:56-05
188107	2101	110591	3	0	40	8	2013-05-03 08:22:56-05
188108	2101	110990	4	0	40	8	2013-05-03 08:22:56-05
188109	2101	109846	5	0	40	8	2013-05-03 08:22:56-05
188110	2101	109087	6	0	40	8	2013-05-03 08:22:56-05
188111	2101	109845	7	0	40	8	2013-05-03 08:22:56-05
188112	2101	111530	8	0	40	8	2013-05-03 08:22:56-05
188113	2101	111529	9	0	40	8	2013-05-03 08:22:56-05
188114	2101	110435	10	0	40	8	2013-05-03 08:22:56-05
188115	2101	110061	11	0	40	8	2013-05-03 08:22:56-05
188116	2101	110426	12	0	40	8	2013-05-03 08:22:56-05
188117	2101	110983	0	1	40	20	2013-05-03 08:22:56-05
188118	2101	110984	1	1	40	20	2013-05-03 08:22:56-05
188119	2101	109851	2	1	40	20	2013-05-03 08:22:56-05
188120	2101	109093	3	1	40	20	2013-05-03 08:22:56-05
188121	2101	110594	4	1	40	20	2013-05-03 08:22:56-05
188122	2101	109094	5	1	40	20	2013-05-03 08:22:56-05
188123	2101	110597	6	1	40	20	2013-05-03 08:22:56-05
188124	2101	109673	7	1	40	20	2013-05-03 08:22:56-05
188125	2101	108946	8	1	40	20	2013-05-03 08:22:56-05
188126	2101	111194	9	1	40	20	2013-05-03 08:22:56-05
188127	2101	109475	0	1	40	10	2013-05-03 08:22:56-05
188128	2101	110983	1	1	40	10	2013-05-03 08:22:56-05
188129	2101	110984	2	1	40	10	2013-05-03 08:22:56-05
188130	2101	109851	3	1	40	10	2013-05-03 08:22:56-05
188131	2101	109093	4	1	40	10	2013-05-03 08:22:56-05
188132	2101	110594	5	1	40	10	2013-05-03 08:22:56-05
188133	2101	109094	6	1	40	10	2013-05-03 08:22:56-05
188134	2101	110597	7	1	40	10	2013-05-03 08:22:56-05
188135	2101	109673	8	1	40	10	2013-05-03 08:22:56-05
188136	2101	108946	9	1	40	10	2013-05-03 08:22:56-05
188137	2101	111194	10	1	40	10	2013-05-03 08:22:56-05
188138	2102	110166	0	1	40	11	2013-05-03 08:22:56-05
188139	2102	111618	1	1	40	11	2013-05-03 08:22:56-05
188140	2102	110239	2	1	40	11	2013-05-03 08:22:56-05
188141	2102	110993	3	1	40	11	2013-05-03 08:22:56-05
188142	2102	109115	4	1	40	11	2013-05-03 08:22:56-05
188143	2102	111348	5	1	40	11	2013-05-03 08:22:56-05
188144	2102	109873	6	1	40	11	2013-05-03 08:22:56-05
188145	2102	109096	7	1	40	11	2013-05-03 08:22:56-05
188146	2102	111382	8	1	40	11	2013-05-03 08:22:56-05
188147	2102	109062	9	1	40	11	2013-05-03 08:22:56-05
188148	2102	109179	10	1	40	11	2013-05-03 08:22:56-05
188149	2102	109287	11	1	40	11	2013-05-03 08:22:56-05
188150	2102	109722	0	0	40	2	2013-05-03 08:22:56-05
188151	2102	110293	1	0	40	2	2013-05-03 08:22:56-05
188152	2102	111387	2	0	40	2	2013-05-03 08:22:56-05
188153	2102	111051	3	0	40	2	2013-05-03 08:22:56-05
188154	2102	109547	4	0	40	2	2013-05-03 08:22:56-05
188155	2102	110596	5	0	40	2	2013-05-03 08:22:56-05
188156	2102	108766	6	0	40	2	2013-05-03 08:22:56-05
188157	2102	108765	7	0	40	2	2013-05-03 08:22:56-05
188158	2102	109496	8	0	40	2	2013-05-03 08:22:56-05
188159	2102	110994	9	0	40	2	2013-05-03 08:22:56-05
188160	2102	108756	10	0	40	2	2013-05-03 08:22:56-05
188161	2102	110238	11	0	40	2	2013-05-03 08:22:56-05
188162	2102	108755	12	0	40	2	2013-05-03 08:22:56-05
188163	2102	108754	13	0	40	2	2013-05-03 08:22:56-05
188164	2102	108753	14	0	40	2	2013-05-03 08:22:56-05
188165	2102	110992	15	0	40	2	2013-05-03 08:22:56-05
188166	2102	109103	16	0	40	2	2013-05-03 08:22:56-05
188167	2102	111349	17	0	40	2	2013-05-03 08:22:56-05
188168	2102	111002	18	0	40	2	2013-05-03 08:22:56-05
188169	2102	109116	19	0	40	2	2013-05-03 08:22:56-05
188170	2102	110331	20	0	40	2	2013-05-03 08:22:56-05
188171	2102	111106	21	0	40	2	2013-05-03 08:22:56-05
188172	2102	110271	22	0	40	2	2013-05-03 08:22:56-05
188173	2102	110006	23	0	40	2	2013-05-03 08:22:56-05
188174	2102	110654	24	0	40	2	2013-05-03 08:22:56-05
188175	2102	110265	25	0	40	2	2013-05-03 08:22:56-05
188176	2102	110264	26	0	40	2	2013-05-03 08:22:56-05
188177	2102	111208	27	0	40	2	2013-05-03 08:22:56-05
188178	2102	111487	0	1	40	3	2013-05-03 08:22:56-05
188179	2102	109254	1	1	40	3	2013-05-03 08:22:56-05
188180	2102	110005	2	1	40	3	2013-05-03 08:22:56-05
188181	2102	110658	3	1	40	3	2013-05-03 08:22:56-05
188182	2102	108917	4	1	40	3	2013-05-03 08:22:56-05
188183	2102	109252	5	1	40	3	2013-05-03 08:22:56-05
188184	2102	109217	6	1	40	3	2013-05-03 08:22:56-05
188185	2102	109218	7	1	40	3	2013-05-03 08:22:56-05
188186	2102	110247	8	1	40	3	2013-05-03 08:22:56-05
188187	2102	109117	9	1	40	3	2013-05-03 08:22:56-05
188188	2102	109395	10	1	40	3	2013-05-03 08:22:56-05
188189	2102	110608	11	1	40	3	2013-05-03 08:22:56-05
188190	2102	109862	12	1	40	3	2013-05-03 08:22:56-05
188191	2102	110609	13	1	40	3	2013-05-03 08:22:56-05
188192	2102	109107	14	1	40	3	2013-05-03 08:22:56-05
188193	2102	110166	15	1	40	3	2013-05-03 08:22:56-05
188194	2102	111618	16	1	40	3	2013-05-03 08:22:56-05
188195	2102	110239	17	1	40	3	2013-05-03 08:22:56-05
188196	2102	110993	18	1	40	3	2013-05-03 08:22:56-05
188197	2102	109115	19	1	40	3	2013-05-03 08:22:56-05
188198	2102	111348	20	1	40	3	2013-05-03 08:22:56-05
188199	2102	109873	21	1	40	3	2013-05-03 08:22:56-05
188200	2102	109096	22	1	40	3	2013-05-03 08:22:56-05
188201	2102	111382	23	1	40	3	2013-05-03 08:22:56-05
188202	2102	109062	24	1	40	3	2013-05-03 08:22:56-05
188203	2102	109179	25	1	40	3	2013-05-03 08:22:56-05
188204	2102	109287	26	1	40	3	2013-05-03 08:22:56-05
188205	2102	111349	0	0	40	6	2013-05-03 08:22:56-05
188206	2102	111002	1	0	40	6	2013-05-03 08:22:56-05
188207	2102	109116	2	0	40	6	2013-05-03 08:22:56-05
188208	2102	110331	3	0	40	6	2013-05-03 08:22:56-05
188209	2102	111106	4	0	40	6	2013-05-03 08:22:56-05
188210	2102	110271	5	0	40	6	2013-05-03 08:22:56-05
188211	2102	110006	6	0	40	6	2013-05-03 08:22:56-05
188212	2102	110654	7	0	40	6	2013-05-03 08:22:56-05
188213	2102	110265	8	0	40	6	2013-05-03 08:22:56-05
188214	2102	110264	9	0	40	6	2013-05-03 08:22:56-05
188215	2102	111208	10	0	40	6	2013-05-03 08:22:56-05
188216	2141	109071	0	1	40	21	2013-05-03 08:22:56-05
188217	2141	111264	1	1	40	21	2013-05-03 08:22:56-05
188218	2141	109072	2	1	40	21	2013-05-03 08:22:56-05
188219	2141	110966	3	1	40	21	2013-05-03 08:22:56-05
188220	2141	110563	4	1	40	21	2013-05-03 08:22:56-05
188221	2141	111596	5	1	40	21	2013-05-03 08:22:56-05
188222	2141	109375	6	1	40	21	2013-05-03 08:22:56-05
188223	2141	111262	7	1	40	21	2013-05-03 08:22:56-05
188224	2141	111597	8	1	40	21	2013-05-03 08:22:56-05
188225	2141	110906	9	1	40	21	2013-05-03 08:22:56-05
188226	2141	110401	10	1	40	21	2013-05-03 08:22:56-05
188227	2141	108941	11	1	40	21	2013-05-03 08:22:56-05
188228	2141	111499	12	1	40	21	2013-05-03 08:22:56-05
188229	2141	111175	13	1	40	21	2013-05-03 08:22:56-05
188230	2141	109658	14	1	40	21	2013-05-03 08:22:56-05
188231	2141	110715	15	1	40	21	2013-05-03 08:22:56-05
188232	2141	110141	16	1	40	21	2013-05-03 08:22:56-05
188233	2141	111460	17	1	40	21	2013-05-03 08:22:56-05
188234	2141	111133	18	1	40	21	2013-05-03 08:22:56-05
188235	2141	110362	19	1	40	21	2013-05-03 08:22:56-05
188236	2141	110360	20	1	40	21	2013-05-03 08:22:56-05
188237	2141	110142	21	1	40	21	2013-05-03 08:22:56-05
188238	2141	109619	22	1	40	21	2013-05-03 08:22:56-05
188239	2141	109623	23	1	40	21	2013-05-03 08:22:56-05
188240	2141	108908	24	1	40	21	2013-05-03 08:22:56-05
188241	2141	108847	25	1	40	21	2013-05-03 08:22:56-05
188242	2141	108940	0	0	40	19	2013-05-03 08:22:56-05
188243	2141	109659	1	0	40	19	2013-05-03 08:22:56-05
188244	2141	109657	2	0	40	19	2013-05-03 08:22:56-05
188245	2141	110809	3	0	40	19	2013-05-03 08:22:56-05
188246	2141	111320	4	0	40	19	2013-05-03 08:22:56-05
188247	2141	109828	5	0	40	19	2013-05-03 08:22:56-05
188248	2141	110213	6	0	40	19	2013-05-03 08:22:56-05
188249	2141	110606	7	0	40	19	2013-05-03 08:22:56-05
188250	2141	109102	8	0	40	19	2013-05-03 08:22:56-05
188251	2141	110512	9	0	40	19	2013-05-03 08:22:56-05
188252	2141	109853	10	0	40	19	2013-05-03 08:22:56-05
188253	2141	109476	11	0	40	19	2013-05-03 08:22:56-05
188254	2141	109854	12	0	40	19	2013-05-03 08:22:56-05
